,Posicao 0,Posicao 1,Posicao 2,Posicao 3,Posicao 4,Posicao 5,Posicao 6,Posicao 7,OFF,MANUAL,AUTO,COMISSIONAMENTO,Dia,Backtracking,Bateria OK,Bateria Insuficiente,Bateria Minimo,Bateria Critico,OK,Botao de Emergencia,Horario não Configurado,Falha na Comunicação,Posição fora do Intervalo,Velocidade Baixa,Undervoltage no Motor,Eixo Bloqueado,Sobrecorrente no Motor,Sobrecorrente na Entrada,Undervoltage na Entrada,Alarme 11,Alarme 12,Alarme 13,Alarme 14,Alarme 15,TensaoPainel,CorrentePainel,PosicaoAngular,AnguloCalculado,CorrenteMotor,EstadoBateria,Reserva
795,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.5974466962949507,-0.5993642015386156,620.9964141298543,37.254901960784316,0
796,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.5720397518163884,-0.5803808996263315,620.9964141298543,37.64705882352941,0
797,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,-0.01327534905012584,-0.5730943797004042,-0.5796138975288652,620.9964141298543,38.03921568627451,0
798,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.5506595683495226,-0.5605347203543976,620.9964141298543,38.43137254901961,0
799,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.5507554436117057,-0.5598635935191152,620.9964141298543,38.82352941176471,0
800,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.5987889499655163,-0.5407844163446476,620.9964141298543,0.0,0
801,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.5266907528037086,-0.5400174142471812,620.9964141298543,0.39215686274509803,0
802,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.5315803911750545,-0.5210341123348967,706.9962615396354,0.7843137254901961,0
803,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.5315803911750545,-0.5202671102374308,706.9962615396354,1.1764705882352942,0
804,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.4949560410210516,-0.5011879330629632,706.9962615396354,1.5686274509803921,0
805,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.4946684152345018,-0.5004209309654972,706.9962615396354,1.9607843137254901,0
806,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.49620241942943366,-0.48124587852884604,706.9962615396354,2.3529411764705883,0
807,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.49591479364288427,-0.48057475169356323,706.9962615396354,2.7450980392156863,0
808,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.46245432714092827,-0.4613996992569125,706.9962615396354,3.1372549019607843,0
809,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.463892456073677,-0.4607285724216297,706.9962615396354,3.5294117647058822,0
810,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.42947323694988837,-0.4415535199849785,706.9962615396354,3.9215686274509802,0
811,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.4290897359011554,-0.4406906426253294,706.9962615396354,4.313725490196078,0
812,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.4298567379986218,-0.4216114654508618,706.9962615396354,4.705882352941177,0
813,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.4296649874742551,-0.42084446335339587,706.9962615396354,5.098039215686274,0
814,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.4023405377520275,-0.4016694109167447,0.0,5.490196078431373,0
815,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.4025322882763942,-0.40090240881927874,0.0,5.88235294117647,0
816,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.37961810061459644,-0.381727356382628,791.9890135042343,6.2745098039215685,0
817,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.3801933521876961,-0.3808644790229785,791.9890135042343,6.666666666666667,0
818,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.3532524035142015,-0.3617853018485113,791.9890135042343,7.0588235294117645,0
819,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.35286890246546854,-0.36101829975104494,791.9890135042343,7.450980392156863,0
820,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.3361866068455819,-0.3417473720522106,791.9890135042343,7.8431372549019605,0
821,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.33657010789431485,-0.3409803699547447,791.9890135042343,8.235294117647058,0
822,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.33551548001029907,-0.32180531751809394,791.9890135042343,8.627450980392156,0
823,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.3353237294859328,-0.3209424401584444,791.9890135042343,9.019607843137255,0
824,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.297453000923547,-0.30167151245961055,791.9890135042343,9.411764705882353,0
825,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.2969736246126309,-0.30090451036214416,791.9890135042343,9.803921568627452,0
826,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.2744429379995661,-0.2816335826633103,791.9890135042343,10.196078431372548,0
827,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.27434706273738296,-0.28086658056584435,791.9890135042343,10.588235294117647,0
828,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.27396356168865,-0.26159565286701003,9.994659342336156,10.980392156862745,0
829,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.27425118747519983,-0.2608286507695441,9.994659342336156,11.372549019607844,0
830,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.24740611406388835,-0.2414618478085262,588.998245212482,11.76470588235294,0
831,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.24692673775297225,-0.24069484571106026,588.998245212482,12.156862745098039,0
832,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.21720540647616327,-0.22142391801222638,620.9964141298543,12.549019607843137,0
833,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.21758890752489624,-0.22056104065257687,620.9964141298543,12.941176470588237,0
834,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.782101167315175,-0.01327534905012584,-0.19141496094886756,-0.20138598821592613,620.9964141298543,13.333333333333334,0
835,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.19141496094886756,-0.20052311085627705,620.9964141298543,13.725490196078432,0
836,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.18920982991865287,-0.1811563078952596,620.9964141298543,14.117647058823529,0
837,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.18911395465646974,-0.18038930579779366,620.9964141298543,14.50980392156863,0
838,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.16102250283677622,-0.16102250283677622,620.9964141298543,14.901960784313726,0
839,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.16073487705022638,-0.16025550073931027,620.9964141298543,15.294117647058824,0
840,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,-0.1338898036389149,-0.14088869777829238,620.9964141298543,15.686274509803921,0
841,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.13312280154144895,-0.14012169568082644,620.9964141298543,16.07843137254902,0
842,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,-0.01327534905012584,-0.1338898036389149,-0.12075489271980899,620.9964141298543,16.470588235294116,0
843,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.782101167315175,-0.01327534905012584,-0.13532793257166364,-0.11998789062234305,620.9964141298543,16.862745098039216,0
844,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23891.966124971386,678.9915312428474,-0.10522310024612169,-0.10052521239914247,0.0,17.254901960784313,0
845,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,23891.966124971386,679.9932860303654,-0.10493547445957185,-0.09975821030167653,0.0,17.647058823529413,0
846,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23878.690775921263,682.9985503929198,-0.07780277526171098,-0.08048728260284221,631.9981689173724,18.03921568627451,0
847,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23891.966124971386,682.9985503929198,-0.07799452578607768,-0.07972028050537627,631.9981689173724,18.43137254901961,0
848,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23882.81071183337,289.9870298313878,-0.06284623436112335,-0.06025760228217569,631.9981689173724,18.823529411764707,0
849,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23921.72121766995,20.99275196459907,-0.048177319247085126,-0.05949060018470975,631.9981689173724,19.215686274509807,0
850,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,23916.685740444038,21.99450675211719,-0.04942369765546806,-0.04012379722369186,631.9981689173724,19.607843137254903,0
851,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,23904.783703364614,18.98924238956283,-0.04798556872271886,-0.03926091986404279,631.9981689173724,20.0,0
852,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,23882.81071183337,21.99450675211719,-0.020181742689575177,-0.01989411690302534,641.9928282597086,20.392156862745097,0
853,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,23878.690775921263,21.99450675211719,-0.0200858674273916,-0.019127114805559398,641.9928282597086,20.784313725490197,0
854,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23878.690775921263,21.99450675211719,0.0069509565082861435,0.0003355634176411826,641.9928282597086,21.176470588235293,0
855,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,23865.873197528035,23.99801632715343,0.006855081246102568,0.0011025655151075675,641.9928282597086,21.568627450980394,0
856,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23925.841153582056,21.99450675211719,0.007717958605752084,0.020469368476124572,641.9928282597086,21.96078431372549,0
857,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23886.930647745477,21.99450675211719,0.0069509565082861435,0.021236370573590957,641.9928282597086,22.35294117647059,0
858,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23895.628290226596,21.99450675211719,0.03235790098684843,0.03983617143714202,641.9928282597086,22.745098039215687,0
859,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,23921.72121766995,21.99450675211719,0.03207027520029859,0.04069904879679154,641.9928282597086,23.137254901960784,0
860,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,23865.873197528035,21.99450675211719,0.06265448383675665,0.05996997649562541,641.9928282597086,23.52941176470588,0
861,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23904.783703364614,20.99275196459907,0.06255860857457352,0.06092872911745806,641.9928282597086,23.92156862745098,0
862,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,23882.81071183337,20.99275196459907,0.08873255515060174,0.08019965681629193,641.9928282597086,24.313725490196077,0
863,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23869.993133440144,21.99450675211719,0.08930780672370142,0.08106253417594145,641.9928282597086,24.705882352941178,0
864,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23865.873197528035,21.99450675211719,0.0908418109186333,0.10033346187477621,0.0,25.098039215686274,0
865,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23916.685740444038,21.99450675211719,0.0903624346077172,0.10119633923442573,0.0,25.49019607843137,0
866,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23895.628290226596,20.99275196459907,0.1156735038240968,0.12056314219544273,600.0,25.882352941176475,0
867,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,23861.75326161593,21.99450675211719,0.11624875539719648,0.12142601955509225,600.0,26.27450980392157,0
868,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,23925.841153582056,21.99450675211719,0.14539483510090578,0.14069694725392612,609.9946593423363,26.666666666666668,0
869,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,23942.77866788739,21.99450675211719,0.14568246088745562,0.14155982461357564,609.9946593423363,27.058823529411764,0
870,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23861.75326161593,21.99450675211719,0.1441484566925233,0.1608307523124095,609.9946593423363,27.450980392156865,0
871,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23865.873197528035,252.9991607537957,0.1651451391106562,0.16169362967205902,609.9946593423363,27.84313725490196,0
872,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23899.7482261387,21.99450675211719,0.1739656632315154,0.1809645573708929,609.9946593423363,28.235294117647058,0
873,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23865.873197528035,21.99450675211719,0.17319866113404947,0.18182743473054241,609.9946593423363,28.627450980392155,0
874,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23865.873197528035,21.99450675211719,0.1988932313991616,0.2010983624293763,609.9946593423363,29.01960784313726,0
875,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23916.685740444038,21.99450675211719,0.19860560561261176,0.2019612397890258,609.9946593423363,29.411764705882355,0
876,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23865.873197528035,21.99450675211719,0.22650530690793858,0.22123216748785968,609.9946593423363,29.80392156862745,0
877,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23869.993133440144,21.99450675211719,0.22708055848103825,0.2220950448475092,609.9946593423363,30.19607843137255,0
878,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23934.996566720074,21.99450675211719,0.22593005533483934,0.24127009728415993,609.9946593423363,30.58823529411765,0
879,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23916.685740444038,21.99450675211719,0.22708055848103825,0.242132974643809,609.9946593423363,30.980392156862745,0
880,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23904.783703364614,21.99450675211719,0.2517205008621346,0.2613080270804602,9.994659342336156,31.372549019607842,0
881,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23878.690775921263,21.99450675211719,0.2522957524352343,0.26217090444010926,9.994659342336156,31.76470588235294,0
882,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23882.81071183337,21.99450675211719,0.28163358266330984,0.2814418321389436,609.9946593423363,32.15686274509804,0
883,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23886.930647745477,21.99450675211719,0.2806748300414772,0.28230470949859265,609.9946593423363,32.549019607843135,0
884,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,23934.996566720074,22.996261539635313,0.30886215712335474,0.32151769173154454,609.9946593423363,32.94117647058823,0
885,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23891.966124971386,21.99450675211719,0.30771165397715583,0.3223805690911936,609.9946593423363,33.33333333333333,0
886,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23891.966124971386,21.99450675211719,0.3347484779128336,0.3414597462656612,609.9946593423363,33.72549019607843,0
887,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23886.930647745477,21.99450675211719,0.33513197896156655,0.3423226236253103,609.9946593423363,34.11764705882353,0
888,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23869.993133440144,21.99450675211719,0.36063479870231197,0.3614976760619615,609.9946593423363,34.509803921568626,0
889,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23916.685740444038,21.99450675211719,0.3603471729157621,0.36236055342161055,609.9946593423363,34.90196078431372,0
890,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23916.685740444038,21.99450675211719,0.3881509989489058,0.3815356058582613,609.9946593423363,35.294117647058826,0
891,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23882.81071183337,21.99450675211719,0.3887262505220055,0.3823984832179108,609.9946593423363,35.68627450980392,0
892,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23904.783703364614,21.99450675211719,0.3870004958027069,0.4013817851301953,0.0,36.07843137254902,0
893,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,23861.75326161593,21.99450675211719,0.38709637106489003,0.4023405377520275,0.0,36.470588235294116,0
894,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23873.655298695354,21.99450675211719,0.4150919476224004,0.42132383966431197,588.998245212482,36.86274509803922,0
895,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,23916.685740444038,21.99450675211719,0.41624245076859934,0.4222825922861446,588.998245212482,37.254901960784316,0
896,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23916.685740444038,22.996261539635313,0.43838963633293115,0.44136176946061223,588.998245212482,37.64705882352941,0
897,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,23865.873197528035,21.99450675211719,0.44011539105222974,0.4422246468202613,588.998245212482,38.03921568627451,0
898,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23929.961089494165,21.99450675211719,0.46772746656100717,0.4612079487325458,600.0,38.43137254901961,0
899,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23856.71778439002,21.99450675211719,0.4683027181341064,0.46207082609219485,600.0,38.82352941176471,0
900,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,23865.873197528035,21.99450675211719,0.4666728386769914,0.4809582527422962,600.0,0.0,0
901,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23865.873197528035,21.99450675211719,0.4666728386769914,0.4819170053641284,600.0,0.39215686274509803,0
902,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23865.873197528035,21.99450675211719,0.49361378735048644,0.5009003072764138,600.0,0.7843137254901961,0
903,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23921.72121766995,21.99450675211719,0.4941890389235857,0.5017631846360628,600.0,1.1764705882352942,0
904,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23891.966124971386,21.99450675211719,0.5219928649567294,0.5207464865483473,600.0,1.5686274509803921,0
905,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23865.873197528035,21.99450675211719,0.5218011144323631,0.5216093639079964,600.0,1.9607843137254901,0
